190032;TUBO 32MM MULTICAPA NEGRO 4 MTS MAYGAS;71032;40;0;0;0;MAYGAS;MTS;ACTIVO;TUBO 32MM MULTICAPA NEGRO 4 MTS MAYGAS;TUBO 32MM MULTICAPA NEGRO 4 MTS MAYGAS.jpg
190303;UNION 16MM MAYGAS;82616;0;0;0;59;MAYGAS;MTS;ACTIVO;CUPLA FUSION 16MM MAYGAS;UNION 16MM MAYGAS.jpg
190044;"UNION 16MMX1/2"" MH  MAYGAS";72760;2,292;0;0;0;MAYGAS;MTS;ACTIVO;"UNION 16MMX1/2"" MH  MAYGAS";UNION 16MM MH  MAYGAS.jpg
190313;"UNION 16MMX1/2"" MM BRONCE MAYGAS";72860;2,295;30;0;;MAYGAS;MTS;ACTIVO;"UNION 16MMX1/2"" MM BRONCE MAYGAS";UNION 16MM MH BRONCE MAYGAS.jpg
191522;"UNION 16MMX3/8"""" BRONCE MAYGAS NEGRA";72716;789;0;0;;MAYGAS;MTS;ACTIVO;"UNION 16MMX3/8"""" BRONCE MAYGAS NEGRA";UNION 16MM BRONCE MAYGAS NEGRA.jpg
191531;"UNION 16MMX3/8"""" MM BRONCE MAYGAS NEGRA--MTO--";72816;271;0;0;;MAYGAS;MTS;ACTIVO;"UNION 16MMX3/8"""" MM BRONCE MAYGAS NEGRA";UNION 16MM MM BRONCE MAYGAS NEGRA MTO.jpg
190310;UNION 20MM MAYGAS;82620;0;0;0;44;MAYGAS;MTS;ACTIVO;UNION 20MM MAYGAS;UNION 20MM MAYGAS.jpg
190325;UNION 20MM NEGRA MAYGAS;72620;1,956;7;3;3;MAYGAS;MTS;ACTIVO;UNION 20MM NEGRA MAYGAS;UNION 20MM NEGRA MAYGAS.jpg
190312;"UNION 20MMX1/2"" MM BRONCE MAYGAS";82820;0;0;0;65;MAYGAS;MTO;ACTIVO;"UNION 20MMX1/2"" MM BRONCE MAYGAS";UNION 20MM MM BRONCE MAYGAS.jpg
190320;UNION 25MM MAYGAS;82625;0;0;0;23;MAYGAS;MTS;ACTIVO;;UNION 25MM MAYGAS.jpg
190324;UNION 25MM NEGRA MAYGAS;72625;607;0;500;0;MAYGAS;MTS;ACTIVO;UNION 25MM NEGRA MAYGAS;UNION 25MM NEGRA MAYGAS.jpg
190042;"UNION 25MMX1/2"" MH MAYGAS";72751;730;0;0;0;MAYGAS;MTS;ACTIVO;"UNION 25MMX1/2"" MH MAYGAS";UNION 25MM MH MAYGAS.jpg
190046;"UNION 25MMX3/4"" MM BRONCE MAYGAS";72825;1,801;2;0;0;MAYGAS;MTS;ACTIVO;"UNION 25MMX3/4"" MM BRONCE MAYGAS";UNION 25MM MM BRONCE MAYGAS AMA.jpg
190330;UNION 32MM MAYGAS;82632;0;0;0;28;MAYGAS;MTS;ACTIVO;;UNION 32MM MAYGAS.jpg
190334;UNION 32MM NEGRO MAYGAS;72632;2,101;0;0;1;MAYGAS;MTS;ACTIVO;UNION 32MM NEGRO MAYGAS;UNION 32MM NEGRO MAYGAS.jpg
190041;"UNION 32MMX1"" MH MAYGAS";72733;638;0;0;0;MAYGAS;MTS;ACTIVO;"UNION 32MMX1"" MH MAYGAS";UNION 32MM MH MAYGAS.jpg
190047;"UNION 32MMX1"" MM BRONCE MAYGAS";72833;306;0;0;0;MAYGAS;MTS;ACTIVO;"UNION 32MMX1"" MM BRONCE MAYGAS";UNION 32MM MM BRONCE MAYGAS.jpg
190043;"UNION 32MMX3/4"" MH  MAYGAS";72752;258;0;0;0;MAYGAS;MTS;ACTIVO;"UNION 32MMX3/4"" MH  MAYGAS";UNION 32MM MH  MAYGAS.jpg
190045;UNION FUSIÓN-ROSCA METÁLICA MACHO MM 25 x 1/2 --MTO--;72851;0;0;0;0;MAYGAS;MTO;ACTIVO;UNION FUSIÓN-ROSCA METÁLICA MACHO MM 25 x 1/2;UNION FUSION ROSCA METALICA MACHO MM 25_12 MTO NEGRO.jpg
190329;UNION FUSIÓN-ROSCA METÁLICA MACHO MM 25 x 1/2˝ --MTO--;82851;71;0;0;0;MAYGAS;MTO;ACTIVO;UNION FUSIÓN-ROSCA METÁLICA MACHO MM 25 x 1/2˝;UNION FUSION ROSCA METALICA MACHO MM 25_12 MTO.jpg
190803;VALVULA 16MM AMARILLO MAYGAS;81616;0;0;0;36;MAYGAS;MTO;;;VALVULA 16MM AMARILLO MAYGAS.jpg
190009;VALVULA 16MM NEGRO MAYGAS;71616;4,677;0;0;0;MAYGAS;MTS;ACTIVO;VALVULA 16MM NEGRO MAYGAS;VALVULA 16MM NEGRO MAYGAS.jpg
190810;VALVULA 20MM AMARILLO MAYGAS;81620;0;0;0;0;MAYGAS;MTS;ACTIVO;;VALVULA 20MM AMARILLO MAYGAS.jpg
191520;VALVULA 20MM M-M MAYGAS;71820;0;0;0;1;MAYGAS;MTO;ACTIVO;;
190050;VALVULA 20MM NEGRA MAYGAS;71620;455;0;0;0;MAYGAS;MTS;ACTIVO;VALVULA 20MM NEGRA MAYGAS;VALVULA 20MM NEGRA MAYGAS.jpg
190820;VALVULA 25MM AMARILLO MAYGAS--MTO--;81625;0;0;0;1;MAYGAS;MTO;ACTIVO;;VALVULA 25MM AMARILLO MAYGAS MTO.jpg
191530;VALVULA 25MM M-M MAYGAS;71825;126;0;0;0;MAYGAS;MTS;ACTIVO;;
190051;VALVULA 25MM NEGRA MAYGAS;71625;187;1;0;0;MAYGAS;MTS;ACTIVO;VALVULA 25MM NEGRA MAYGAS;VALVULA 25MM NEGRA MAYGAS.jpg
191532;VALVULA LUJO;81610;0;0;0;;MAYGAS;MTS;ACTIVO;VALVULA LUJO;VALVULA LUJO.jpg
